timestamp,usage,rainfall,temperature,water_level
2020-01-01 00:00:00,97.13133718192108,0.4692680899768591,20.346072338104417,50.44614854647426
2020-01-01 01:00:00,104.21607030017479,3.010121430917521,13.900523276541026,48.553956608133404
2020-01-01 02:00:00,115.51627640182019,1.3167456935454493,14.925822371156976,46.25452918518491
2020-01-01 03:00:00,110.9209540220407,0.9129425537759532,19.41182470407925,51.634904273907246
2020-01-01 04:00:00,100.670955923489,0.16962487046234628,15.469722805346922,47.43119213570419
2020-01-01 05:00:00,101.54600157847247,0.16959629191460518,18.447039433096954,49.22007166021259
2020-01-01 06:00:00,100.74319220574715,0.059838768608680676,12.309195212253567,53.3918091706017
2020-01-01 07:00:00,101.93634879701234,2.0112308644799395,14.434330325938976,51.27287125518859
2020-01-01 08:00:00,110.03619580908416,0.9190821536272645,19.510682488177338,50.837907238076866
2020-01-01 09:00:00,104.85477995905538,1.2312500617045903,13.035533678078247,51.954092864096936
2020-01-01 10:00:00,101.03167613599864,0.020799307999138622,14.617828125362156,51.886819126068964
2020-01-01 11:00:00,102.25015403214047,3.503557475158312,15.848953319748349,53.24188370873676
2020-01-01 12:00:00,119.17294149190127,1.786429543354675,12.118606414907923,48.88290333124868
2020-01-01 13:00:00,111.26912358435084,0.238687625248947,13.851811910554618,49.34116472808893
2020-01-01 14:00:00,103.92155370961368,0.20067898874966336,15.438324561461252,48.25703457961609
2020-01-01 15:00:00,114.5479501971576,0.20261142283225705,15.247631916374997,50.04367915240486
2020-01-01 16:00:00,103.85979455848721,0.3627537294604771,18.955814918956257,49.85187932352989
2020-01-01 17:00:00,109.59087380880733,0.7439278308608545,19.746302524458518,46.61371041778105
2020-01-01 18:00:00,107.81501528266932,0.5655370667803367,12.560848344747356,48.823083227350274
2020-01-01 19:00:00,110.71963253766648,0.3442229925539415,15.4700804726226,53.0163873821511
2020-01-01 20:00:00,106.01764013214944,0.9463708738997987,17.166191724656493,50.633840783489724
2020-01-01 21:00:00,111.74957352177651,0.15023452872733867,19.69966100724423,51.58348980222254
2020-01-01 22:00:00,102.24603050020531,0.34551551200240227,17.31326123477524,49.918871879675706
2020-01-01 23:00:00,109.15473671035139,0.45627721822084705,16.037702199401256,46.39304247792764
2020-01-02 00:00:00,118.2572882483599,0.608934687859775,17.17176115750624,49.91722563985343
2020-01-02 01:00:00,117.40683053485185,1.537936011030912,17.200611542945403,52.265158186611956
2020-01-02 02:00:00,107.40035191761925,0.2227358621286903,12.403333549216544,47.81766469263413
2020-01-02 03:00:00,104.37998597448447,0.7220291550331277,15.772044093786844,51.69037693228262
2020-01-02 04:00:00,102.13694232381687,0.8975047213097606,19.57830188940852,46.799902128632624
2020-01-02 05:00:00,114.89847407864374,0.047563849756408545,14.585919688021574,50.25121390148322
2020-01-02 06:00:00,114.02000303315809,0.9353330206496101,15.603500902004555,51.30713383711994
2020-01-02 07:00:00,114.11742562361667,0.18696125197741642,14.494782495351103,49.601136938734115
2020-01-02 08:00:00,119.48496829213931,0.06726393087930424,8.287924112294679,55.17756964189543
2020-01-02 09:00:00,114.78283717710015,2.973687793506931,15.298443767935598,49.25350976842951
2020-01-02 10:00:00,115.64529776812626,3.3706303424611725,16.149219543547552,49.090321741404026
2020-01-02 11:00:00,106.2762328844996,1.6523315728128767,13.713533968855778,50.66340135179452
2020-01-02 12:00:00,120.44546310875779,0.3632878599687583,11.794273555617146,48.7517335095403
2020-01-02 13:00:00,111.61897132619455,0.10277731500250624,12.62353515087371,47.38626655315732
2020-01-02 14:00:00,109.93132067925143,1.1527507630986618,17.565087370058425,48.08086358159781
2020-01-02 15:00:00,115.54490447546698,0.5800908425853983,21.19726869202259,51.79943745691268
2020-01-02 16:00:00,123.96550497107822,0.13015223395444864,19.434164102936784,49.68084502680167
2020-01-02 17:00:00,123.30397573589804,0.6835472281341501,11.260995625487382,53.70202563729434
2020-01-02 18:00:00,108.78051597870763,0.034993721443479085,17.86508498012119,49.42277020752922
2020-01-02 19:00:00,119.77685356659842,2.400422887393024,13.318885174574374,51.73352172281277
2020-01-02 20:00:00,114.55817217679086,0.2994577768406861,13.568740209363899,51.341442626881665
2020-01-02 21:00:00,118.25056762655507,1.0862557985649803,13.93678353553098,49.41471403179067
2020-01-02 22:00:00,114.99427908678845,0.37354658165762367,17.448079945544208,48.576654074243315
2020-01-02 23:00:00,116.95710618512364,0.7341108959092286,18.214807822148558,46.87792011402936
2020-01-03 00:00:00,119.80944184418058,0.7912237979817975,15.050122902388093,51.45502392808081
2020-01-03 01:00:00,104.08623828590595,0.20438859950790575,15.108172139544019,52.752555952846635
2020-01-03 02:00:00,116.50427023238454,3.4928071327362264,16.751343657842952,47.183428510104584
2020-01-03 03:00:00,107.80233579080884,1.4922453771381408,17.069703927814942,49.62965258098365
2020-01-03 04:00:00,112.22560122376382,2.8050944192915823,18.901565122476025,49.04395760411054
2020-01-03 05:00:00,112.65494289509579,2.2521519975341966,11.526939576795147,51.48778357947013
2020-01-03 06:00:00,107.56951658913952,0.911054412383275,15.447304828333834,49.73499010273389
2020-01-03 07:00:00,109.70199599952488,2.549435379269405,12.190316787636615,53.04550598942315
2020-01-03 08:00:00,104.80874545747271,0.09265545895311562,15.248729981610557,49.63800699140559
2020-01-03 09:00:00,108.61294906643526,0.21813469463126745,14.730197652664232,47.94127411848921
2020-01-03 10:00:00,113.9579146104206,0.046281965686831954,15.275641640632308,49.48367717549939
